-16.7333333333333,-13.9550949018913,-30.6904158055237,13.9570824721904,2.77823843144206
-16.9333333333333,-13.7214739562462,-31.3739713752564,14.4406380419231,3.21185937708716
-16.0333333333333,-13.3249244071752,-31.8683608762533,15.83502754292,2.7084089261581
-17.3666666666667,-13.3547420186142,-31.7505144460485,14.3838477793818,4.01192464805251
-16.9666666666667,-13.6586206108646,-32.5403219707235,15.5736553040568,3.30804605580206
-17.5,-13.579722993289,-33.9145530255488,16.4145530255488,3.92027700671097
-17.4,-14.7830069578031,-34.0202805056039,16.6202805056039,2.61699304219687
-16.2666666666667,-13.3321059884371,-31.5374287302581,15.2707620635915,2.93456067822959
-17.4,-14.5267465307807,-33.6044012142308,16.2044012142308,2.87325346921928
-17,-14.1836788487237,-32.8274393295202,15.8274393295202,2.81632115127631
-16.3,-14.3201064434542,-33.5701806927716,17.2701806927715,1.9798935565458
-16.5666666666667,-14.2115725751394,-31.5568351881532,14.9901685214866,2.3550940915273
-17.5666666666667,-14.9041968098932,-34.0369629553594,16.4702962886927,2.66246985677344
-16,-13.84604291282,-31.2411125620156,15.2411125620156,2.15395708717997
-16.8666666666667,-14.2613644590711,-32.2196111008377,15.3529444341711,2.60530220759558
-16.6,-13.7816351413014,-32.4607769006924,15.8607769006924,2.81836485869864
-17.6333333333333,-14.3535906419188,-31.7087801820971,14.0754468487638,3.27974269141453
-16.5,-12.8731925920107,-32.4976853423292,15.9976853423292,3.62680740798928
-16.1,-12.7260047886334,-31.9294697625728,15.8294697625728,3.37399521136664
-15.8333333333333,-12.2759252142655,-30.000460549738,14.1671272164046,3.55740811906784
-16.6666666666667,-13.2425552703114,-29.3906250501801,12.7239583835134,3.42411139635522
-16.6,-13.0013646889177,-31.5647578158058,14.9647578158058,3.59863531108226
-17.3,-12.9216208613337,-31.4562576918981,14.1562576918981,4.37837913866627
-15.9333333333333,-12.8383996246218,-32.4101488107733,16.47681547744,3.09493370871157
-16.1666666666667,-13.378418853595,-31.9094294275769,15.7427627609102,2.7882478130717
-16.2333333333333,-12.3517650353282,-32.4277040573212,16.1943707239879,3.88156829800517
-14.5333333333333,-11.3445739820988,-31.2652158939239,16.7318825605905,3.18875935123455
-15.4,-11.3423104173471,-30.1934081103785,14.7934081103785,4.05768958265294
-15,-11.3246454202531,-31.8505110043349,16.8505110043348,3.6753545797469
-13.7,-10.2284751450521,-28.9841720997684,15.2841720997684,3.4715248549479
-14.3333333333333,-10.7709041232625,-29.9662779576529,15.6329446243196,3.56242921007087
-13.1666666666667,-9.75979278644277,-29.5241776403593,16.3575109736926,3.4068738802239
-13.9,-10.7381820219732,-29.4661917384102,15.5661917384102,3.16181797802683
-13.4,-10.3973909194725,-30.4767337294825,17.0767337294825,3.00260908052752
-12.2666666666667,-9.37738780926957,-27.7446823632064,15.4780156965397,2.8892788573971
-12.8333333333333,-9.64995488954131,-30.733978716218,17.9006453828847,3.18337844379202
-12.7,-10.3670954032914,-31.4146666195773,18.7146666195773,2.33290459670859
-13.4333333333333,-10.1017442449145,-32.3826777817757,18.9493444484424,3.33158908841886
-12.5666666666667,-10.1206493929247,-30.4517392890451,17.8850726223784,2.44601727374197
-11.5666666666667,-9.16981779832168,-31.0336555009263,19.4669888342596,2.39684886834499
-11.8666666666667,-9.13619862884149,-33.4088919610789,21.5422252944122,2.73046803782517
-12.4,-8.68439357607895,-31.4922228736556,19.0922228736556,3.71560642392105
-12.1666666666667,-8.52331279746724,-32.7733853742737,20.6067187076071,3.64335386919942
-11.1333333333333,-8.44151554116991,-33.3511550907009,22.2178217573676,2.69181779216343
-10.7666666666667,-8.19309013969654,-31.4823334909578,20.7156668242911,2.57357652697013
-11.9333333333333,-8.39487630427709,-32.1858440290083,20.252510695675,3.53845702905624
-11.7,-8.57911824485694,-32.0806712022911,20.3806712022911,3.12088175514305
